 -3.3103552E-05  0.0000000E+00
 -1.6553706E-04  0.0000000E+00
 -3.3177543E-04  0.0000000E+00
 -5.0140038E-04  0.0000000E+00
 -6.7809311E-04  0.0000000E+00
 -8.6353917E-04  0.0000000E+00
 -1.0566340E-03  0.0000000E+00
 -1.2552566E-03  0.0000000E+00
 -1.4575432E-03  0.0000000E+00
 -1.6621853E-03  0.0000000E+00
 -1.8683457E-03  0.0000000E+00
 -2.0755075E-03  0.0000000E+00
 -2.2833534E-03  0.0000000E+00
 -2.4916849E-03  0.0000000E+00
 -2.7003742E-03  0.0000000E+00
 -2.9093372E-03  0.0000000E+00
 -3.1185157E-03  0.0000000E+00
 -3.3278686E-03  0.0000000E+00
 -3.5373664E-03  0.0000000E+00
 -3.7469859E-03  0.0000000E+00
 -3.9567100E-03  0.0000000E+00
 -4.1665253E-03  0.0000000E+00
 -4.3764208E-03  0.0000000E+00
 -4.5863879E-03  0.0000000E+00
 -4.7964198E-03  0.0000000E+00
 -5.0065098E-03  0.0000000E+00
 -5.2166535E-03  0.0000000E+00
 -5.4268460E-03  0.0000000E+00
 -5.6370846E-03  0.0000000E+00
 -5.8473656E-03  0.0000000E+00
 -6.0576862E-03  0.0000000E+00
 -6.2680440E-03  0.0000000E+00
 -6.4784372E-03  0.0000000E+00
 -6.6888635E-03  0.0000000E+00
 -6.8993210E-03  0.0000000E+00
 -7.1098087E-03  0.0000000E+00
 -7.3203254E-03  0.0000000E+00
 -7.5308685E-03  0.0000000E+00
 -7.7414382E-03  0.0000000E+00
 -7.9520326E-03  0.0000000E+00
 -8.1626512E-03  0.0000000E+00
