  1.5456347E-04   2.144291    
  7.7296124E-04   10.71323    
  1.5503329E-03   21.17489    
  2.3464095E-03   30.57863    
  3.1745210E-03   38.21047    
  4.0353006E-03   44.10400    
  4.9224165E-03   48.66762    
  5.8291983E-03   52.29700    
  6.7505548E-03   55.27545    
  7.6829460E-03   57.78811    
  8.6239362E-03   59.95509    
  9.5718019E-03   61.85659    
  1.0525280E-02   63.54836    
  1.1483409E-02   65.07066    
  1.2445436E-02   66.45358    
  1.3410762E-02   67.72018    
  1.4378902E-02   68.88853    
  1.5349456E-02   69.97301    
  1.6322097E-02   70.98523    
  1.7296553E-02   71.93464    
  1.8272594E-02   72.82903    
  1.9250032E-02   73.67489    
  2.0228703E-02   74.47765    
  2.1208474E-02   75.24187    
  2.2189226E-02   75.97147    
  2.3170862E-02   76.66979    
  2.4153294E-02   77.33968    
  2.5136452E-02   77.98365    
  2.6120268E-02   78.60385    
  2.7104689E-02   79.20220    
  2.8089663E-02   79.78036    
  2.9075151E-02   80.33981    
  3.0061113E-02   80.88187    
  3.1047514E-02   81.40771    
  3.2034326E-02   81.91839    
  3.3021521E-02   82.41484    
  3.4009073E-02   82.89793    
  3.4996964E-02   83.36842    
  3.5985172E-02   83.82702    
  3.6973681E-02   84.27438    
  3.7962470E-02   84.71107    
