  8.6500644E-05   1.225457    
  4.3233280E-04   6.124455    
  8.5934898E-04   12.15074    
  1.2627121E-03   17.71283    
  1.6210711E-03   22.33096    
  1.9270674E-03   25.80706    
  2.1855924E-03   28.28443    
  2.4053336E-03   30.03071    
  2.5945927E-03   31.28690    
  2.7599223E-03   32.22379    
  2.9061374E-03   32.95083    
  3.0367568E-03   33.53608    
  3.1544161E-03   34.02219    
  3.2611552E-03   34.43663    
  3.3585965E-03   34.79770    
  3.4480589E-03   35.11801    
  3.5306285E-03   35.40651    
  3.6072095E-03   35.66972    
  3.6785600E-03   35.91246    
  3.7453184E-03   36.13841    
  3.8080246E-03   36.35036    
  3.8671382E-03   36.55050    
  3.9230511E-03   36.74053    
  3.9760997E-03   36.92183    
  4.0265722E-03   37.09550    
  4.0747197E-03   37.26242    
  4.1207578E-03   37.42334    
  4.1648760E-03   37.57884    
  4.2072390E-03   37.72943    
  4.2479918E-03   37.87555    
  4.2872629E-03   38.01756    
  4.3251649E-03   38.15575    
  4.3617985E-03   38.29041    
  4.3972535E-03   38.42175    
  4.4316100E-03   38.55000    
  4.4649402E-03   38.67532    
  4.4973092E-03   38.79787    
  4.5287758E-03   38.91781    
  4.5593930E-03   39.03525    
  4.5892093E-03   39.15032    
  4.6182689E-03   39.26311    
