  1.1349936E-04  0.0000000E+00
  5.6766719E-04  4.1266719E-07
  1.1406511E-03  1.4612766E-05
  1.7372880E-03  9.3269991E-05
  2.3789289E-03  3.0249733E-04
  3.0729326E-03  6.7006447E-04
  3.8144076E-03  1.1787325E-03
  4.5946664E-03  1.7947569E-03
  5.4054074E-03  2.4867766E-03
  6.2400778E-03  3.2317978E-03
  7.0938626E-03  4.0145414E-03
  7.9632429E-03  4.8251003E-03
  8.8455835E-03  5.6569469E-03
  9.7388448E-03  6.5056225E-03
  1.0641403E-02  7.3679574E-03
  1.1551941E-02  8.2416115E-03
  1.2469372E-02  9.1248034E-03
  1.3392790E-02  1.0016140E-02
  1.4321440E-02  1.0914512E-02
  1.5254682E-02  1.1819021E-02
  1.6191976E-02  1.2728926E-02
  1.7132862E-02  1.3643613E-02
  1.8076949E-02  1.4562567E-02
  1.9023901E-02  1.5485349E-02
  1.9973427E-02  1.6411588E-02
  2.0925280E-02  1.7340958E-02
  2.1879243E-02  1.8273186E-02
  2.2835124E-02  1.9208025E-02
  2.3792760E-02  2.0145265E-02
  2.4752008E-02  2.1084717E-02
  2.5712738E-02  2.2026217E-02
  2.6674835E-02  2.2969617E-02
  2.7638201E-02  2.3914784E-02
  2.8602747E-02  2.4861604E-02
  2.9568389E-02  2.5809968E-02
  3.0535059E-02  2.6759781E-02
  3.1502690E-02  2.7710959E-02
  3.2471225E-02  2.8663419E-02
  3.3440609E-02  2.9617094E-02
  3.4410790E-02  3.0571917E-02
  3.5381731E-02  3.1527825E-02
