  9.9999997E-05   12.99108    
  5.0000002E-04   64.95540    
  1.0000000E-03   76.56006    
  1.5000000E-03   82.78539    
  2.0000001E-03   89.01071    
  2.4999999E-03   95.23604    
  3.0000000E-03   101.4614    
  3.5000001E-03   107.6867    
  4.0000002E-03   113.9120    
  4.4999998E-03   120.1374    
  4.9999999E-03   126.3627    
  5.5000000E-03   132.5880    
  6.0000001E-03   138.8133    
  6.5000001E-03   145.0387    
  7.0000002E-03   151.2640    
  7.4999998E-03   157.4893    
  8.0000004E-03   163.7146    
  8.5000005E-03   169.9400    
  8.9999996E-03   176.1653    
  9.4999997E-03   182.3906    
  9.9999998E-03   188.6160    
  1.0500000E-02   194.8413    
  1.1000000E-02   201.0666    
  1.1500000E-02   207.2919    
  1.2000000E-02   213.5173    
  1.2500000E-02   219.7426    
  1.3000000E-02   225.9679    
  1.3500000E-02   232.1933    
  1.4000000E-02   238.4186    
  1.4500000E-02   244.6439    
  1.5000000E-02   250.8692    
  1.5500000E-02   257.0946    
  1.6000001E-02   263.3199    
  1.6500000E-02   269.5452    
  1.7000001E-02   275.7705    
  1.7500000E-02   281.9959    
  1.7999999E-02   288.2212    
  1.8500000E-02   294.4465    
  1.8999999E-02   300.6719    
  1.9500000E-02   306.8972    
  2.0000000E-02   313.1225    
