  9.9999997E-05   1.584068    
  5.0000002E-04   7.914960    
  1.0000000E-03   15.65741    
  1.5000000E-03   22.64073    
  2.0000001E-03   28.25583    
  2.4999999E-03   32.43098    
  3.0000000E-03   35.47818    
  3.5000001E-03   37.75251    
  4.0000002E-03   39.51972    
  4.4999998E-03   40.95126    
  4.9999999E-03   42.15259    
  5.5000000E-03   43.18885    
  6.0000001E-03   44.10155    
  6.5000001E-03   44.91828    
  7.0000002E-03   45.65821    
  7.4999998E-03   46.33525    
  8.0000004E-03   46.95981    
  8.5000005E-03   47.53993    
  8.9999996E-03   48.08196    
  9.4999997E-03   48.59099    
  9.9999998E-03   49.07118    
  1.0500000E-02   49.52597    
  1.1000000E-02   49.95821    
  1.1500000E-02   50.37031    
  1.2000000E-02   50.76432    
  1.2500000E-02   51.14198    
  1.3000000E-02   51.50480    
  1.3500000E-02   51.85408    
  1.4000000E-02   52.19096    
  1.4500000E-02   52.51641    
  1.5000000E-02   52.83132    
  1.5500000E-02   53.13646    
  1.6000001E-02   53.43251    
  1.6500000E-02   53.72008    
  1.7000001E-02   53.99972    
  1.7500000E-02   54.27193    
  1.7999999E-02   54.53714    
  1.8500000E-02   54.79576    
  1.8999999E-02   55.04815    
  1.9500000E-02   55.29464    
  2.0000000E-02   55.53555    
